,CODE,ProdHRisk,Atotal,pRegARisk,Ntype,Ngroup,RetOnCap,LogATotal,RBCratio,year95,year96,year97,lagpRegARisk,lagProdHRisk,CARatio,lagCAratio
1683,61050,0,26939324432,0.006615485,1,1,-0.605297107,24.01685293,351.6082695,0,0,0,0.007858055,0,0.029575362,0.020885644
1684,61069,0.861662007,42857426,0.006039167,1,1,0.106411134,17.57338949,258.4117246,0,0,0,0.006039167,0.861662007,0.409887075,0.409887075
1685,61069,0.771995966,46035234,0.004003331,1,1,0.100007077,17.64491762,249.4471441,0,0,0,0.006039167,0.861662007,0.386752677,0.409887075
1686,61069,0.78616697,43247073,0.003508316,1,1,-0.03193564,17.58244011,237.9544035,1,0,0,0.004003331,0.771995966,0.364336865,0.386752677
1687,61069,0.730202264,92364522,0.003649907,1,1,0.284473493,18.3412535,520.2872298,0,1,0,0.003508316,0.78616697,0.647038665,0.364336865
1688,61069,0.488229978,75549060,0.004582183,1,1,0.126064612,18.1402928,345.6395313,0,0,1,0.003649907,0.730202264,0.555649521,0.647038665
1689,61069,0.409907271,101055471,0.004683808,1,1,0.17573399,18.43118014,306.6770145,0,0,0,0.004582183,0.488229978,0.300722155,0.555649521
1690,61069,0.324214287,111480220,0.004381272,1,1,0.242467537,18.52935773,295.7263171,0,0,0,0.004683808,0.409907271,0.298842844,0.300722155
1691,61069,0.246714657,252264489,0.00421874,1,1,0.209700982,19.34598865,492.7140997,0,0,0,0.004381272,0.324214287,0.260853195,0.298842844
1692,61069,0.288378115,239450450,0.004105949,1,1,0.189935997,19.29385706,460.7813943,0,0,0,0.00421874,0.246714657,0.280784125,0.260853195
1693,61069,0.292478026,244830080,0.003584443,1,1,0.189662492,19.31607498,402.8334657,0,0,0,0.004105949,0.288378115,0.265042813,0.280784125
1694,61069,0.300047242,233874647,0.003603314,1,1,0.170463445,19.27029583,402.8079442,0,0,0,0.003584443,0.292478026,0.275992588,0.265042813
1695,61069,0.344416942,252461462,0.003550005,1,1,0.077994807,19.34676917,372.3121935,0,0,0,0.003603314,0.300047242,0.254745098,0.275992588
1696,61069,0.34611164,263486461,0.003734843,1,1,0.03925904,19.38951254,339.0805213,0,0,0,0.003550005,0.344416942,0.25489564,0.254745098
1697,61069,0.35229403,258082868,0.004070321,1,1,0.266129258,19.36879129,233.1315271,0,0,0,0.003734843,0.34611164,0.226664631,0.25489564
1698,61069,0.345033475,276394403,0.004527766,1,1,0.317720483,19.4373394,206.9969926,0,0,0,0.004070321,0.35229403,0.232350382,0.226664631
1699,61069,0.350494592,288278043,0.00460995,1,1,0.363266681,19.479436,219.1620692,0,0,0,0.004527766,0.345033475,0.226981404,0.232350382
1700,61077,0,20389412,0.001910872,1,0,-0.23049781,16.8305263,901.7808964,0,0,0,0.001910872,0,0.094421261,0.094421261
1701,61077,0,19329853,0.002130373,1,0,-0.061452561,16.77716125,976.1768389,0,0,0,0.001910872,0,0.09275518,0.094421261
1702,61077,0,19845050,0.002061107,1,0,-0.197686582,16.80346516,1107.364222,1,0,0,0.002130373,0,0.102126122,0.09275518
1703,61077,0,13736136,0.002796607,1,0,-0.196201809,16.43554058,1657.255104,0,1,0,0.002061107,0,0.173512988,0.102126122
1704,61093,0.150992883,158121857,0.030765276,1,1,-0.198831542,18.87887654,241.8345322,0,0,0,0.030765276,0.150992883,0.148759434,0.148759434
1705,61093,0.171200993,149282388,0.030414778,1,1,-0.097279645,18.82135029,224.1979127,0,0,0,0.030765276,0.150992883,0.128511107,0.148759434
1706,61093,0.094040743,210417959,0.022804803,1,1,0.217925212,19.16460639,260.7342634,1,0,0,0.030414778,0.171200993,0.091925989,0.128511107
1707,61093,0.0558854,202417160,0.02053248,1,1,0.079672977,19.12584127,238.0688422,0,1,0,0.022804803,0.094040743,0.077022714,0.091925989
1708,61093,0.038760615,201827674,0.020269506,1,1,0.106228961,19.12292479,325.2755335,0,0,1,0.02053248,0.0558854,0.091928924,0.077022714
1709,61093,0.029543302,196016757,0.021592846,1,0,0.088601857,19.09371071,296.5190989,0,0,0,0.020269506,0.038760615,0.09283891,0.091928924
1710,61093,0.02275735,193305014,0.019867247,1,0,0.005498631,19.07977988,298.4854292,0,0,0,0.021592846,0.029543302,0.085658001,0.09283891
1711,61093,0.015056737,194005449,0.016197075,1,0,0.183121026,19.0833968,339.0386043,0,0,0,0.019867247,0.02275735,0.095128065,0.085658001
1712,61093,0.009760636,98675671,0.034894231,1,0,0.09788006,18.40734898,361.6551145,0,0,0,0.016197075,0.015056737,0.319591361,0.095128065
1713,61093,0.00689339,99905771,0.034464536,1,0,0.045394832,18.41973801,311.8846306,0,0,0,0.034894231,0.009760636,0.284475298,0.319591361
1714,61093,0.005225215,99736496,0.033560044,1,0,0.120779615,18.41804223,304.6375046,0,0,0,0.034464536,0.00689339,0.259705113,0.284475298
1715,61093,0.00452425,76389197,0.035905607,1,0,0.007091283,18.15135184,260.4411084,0,0,0,0.033560044,0.005225215,0.288013186,0.259705113
1716,61093,0.00419155,90330826,0.046257908,1,0,0.086836048,18.31898933,209.8846714,0,0,0,0.035905607,0.00452425,0.226483216,0.288013186
1717,61093,0.003916067,97008422,0.050913483,1,0,0.059560229,18.39030836,176.1142094,0,0,0,0.046257908,0.00419155,0.203749536,0.226483216
1718,61093,0.003939307,75638755,0.057532759,1,0,0.02736556,18.14147934,154.8735885,0,0,0,0.050913483,0.003916067,0.266073642,0.203749536
1719,61093,0.00298747,75433883,0.053851953,1,0,-0.038781751,18.13876711,140.4561529,0,0,0,0.057532759,0.003939307,0.237461275,0.266073642
1720,61107,0.777470039,31861227,0.060926687,1,1,0.277125122,17.27690037,211.2470054,0,0,0,0.060926687,0.777470039,0.201755664,0.201755664
1721,61107,0.740748796,32390205,0.062842778,1,1,0.253538266,17.29336662,282.3755522,0,0,0,0.060926687,0.777470039,0.260729934,0.201755664
1722,61107,0.684288532,36131581,0.083744206,1,1,0.155255384,17.40267786,340.4990948,1,0,0,0.062842778,0.740748796,0.336464352,0.260729934
1723,61107,0.626952735,35710621,0.079659605,1,1,0.068620477,17.39095871,327.5432904,0,1,0,0.083744206,0.684288532,0.333109861,0.336464352
1724,61115,0.260589291,41876898,0.02373231,1,0,0.007472363,17.55024487,379.1384186,0,0,0,0.02373231,0.260589291,0.117678869,0.117678869
1725,61115,0.249257665,42232827,0.022694025,1,0,0.055494468,17.55870837,461.4517375,0,0,0,0.02373231,0.260589291,0.11934181,0.117678869
1726,61115,0.243552639,43760349,0.026087859,1,0,0.095694154,17.59423869,452.4832828,1,0,0,0.022694025,0.249257665,0.139755627,0.11934181
1727,61115,0.223216252,44585500,0.028339039,1,0,0.079346187,17.61291925,441.3278451,0,1,0,0.026087859,0.243552639,0.155517893,0.139755627
1728,61115,0.152277586,48419323,0.044518805,1,0,0.001374726,17.69540953,382.7382108,0,0,0,0.041181105,0.168830972,0.206855742,0.155517893
1729,61115,0.119166477,47900608,0.044496603,1,0,-0.015083479,17.68463876,360.1147494,0,0,0,0.044518805,0.152277586,0.200584677,0.206855742
1730,61115,0.112904805,47524568,0.049743908,1,0,-0.056949217,17.67675736,440.7345759,0,0,0,0.044496603,0.119166477,0.187035451,0.200584677
1731,61115,0.102939044,46654959,0.047729323,1,0,0.019856521,17.65828978,385.7171503,0,0,0,0.049743908,0.112904805,0.165332628,0.187035451
1732,61115,0.087281209,47973248,0.050833792,1,0,0.026352565,17.68615408,448.4524066,0,0,0,0.047729323,0.102939044,0.184858132,0.165332628
1733,61115,0.055196483,58315425,0.051219305,1,0,0.371415143,17.8813772,707.3544232,0,0,0,0.050833792,0.087281209,0.266968885,0.184858132
1734,61115,0.050780293,60544222,0.048599642,1,0,0.040301846,17.9188846,611.3538514,0,0,0,0.051219305,0.055196483,0.262117003,0.266968885
1735,61115,0.042418865,64703936,0.050825871,1,0,0.069039359,17.98533259,700.4140734,0,0,0,0.048599642,0.050780293,0.275149645,0.262117003
1736,61115,0.035507664,67521216,0.045254676,1,0,0.012205743,18.02795242,719.1972603,0,0,0,0.050825871,0.042418865,0.255101448,0.275149645
1737,61115,0.026686793,69018003,0.026700447,1,0,0.05483572,18.04987794,777.512797,0,0,0,0.045254676,0.035507664,0.216249215,0.255101448
1738,61140,0,6045393,0.003267027,1,0,0.045385295,15.61480705,8752.008708,0,0,0,0.003267027,0,0.645044086,0.645044086
1739,61140,0,6039437,0.003182825,1,1,0.040588453,15.61382135,9031.541641,0,0,0,0.003267027,0,0.673002301,0.645044086
1740,61140,0,6146696,0.003185626,1,1,0.03444654,15.63142526,7818.34126,1,0,0,0.003182825,0,0.684618859,0.673002301
1741,61140,0,6252256,0.00317334,1,1,0.041358452,15.64845292,8124.539128,0,1,0,0.003185626,0,0.702070741,0.684618859
1742,61140,0,7296492,0.003857745,1,1,0.035819113,15.80290424,7068.724924,0,0,1,0.00317334,0,0.748540669,0.702070741
1743,61140,0,7296266,0.003960043,1,1,0.046483711,15.80287327,7211.995754,0,0,0,0.003857745,0,0.772829691,0.748540669
1744,61140,0,7342750,0.005635234,1,1,0.032431249,15.80922399,5123.732658,0,0,0,0.003960043,0,0.793685744,0.772829691
1745,61140,0,7307308,0.004643059,1,1,0.042270156,15.8043855,6970.407111,0,0,0,0.005635234,0,0.832731561,0.793685744
1746,61140,0,7602476,0.004868128,1,1,0.031909354,15.84398454,7098.916689,0,0,0,0.004643059,0,0.824027856,0.832731561
1747,61140,0.999870891,11032791,0.00449857,1,0,-0.157651854,16.2163824,197.3039747,0,0,0,0.004868128,0,0.385730229,0.824027856
1748,61140,1,32030719,0.00424504,1,0,-1.151399228,17.28220597,100.5115825,0,0,0,0.00449857,0.999870891,0.186831179,0.385730229
1749,61140,1,13362470,0.00308798,1,0,-0.495088,16.40796059,111.1088467,0,0,0,0.00424504,1,0.632407781,0.186831179
1750,61140,1,8501609,0.003094445,1,0,-0.463611297,15.955766,387.5751969,0,0,0,0.00308798,1,0.686886682,0.632407781
1751,61158,0.554118393,41766712,0.005923117,1,1,0.041075777,17.54761022,81.98039967,0,0,0,0.009470068,0.521721165,0.057709834,0.686886682
1752,61158,0.594332856,44382633,0.006455123,1,1,-0.126752715,17.6083588,88.63298479,1,0,0,0.005923117,0.554118393,0.07901068,0.057709834
1753,61158,0.693324128,44845955,0.00886032,1,1,-1.323624434,17.61874395,24.82381994,0,1,0,0.006455123,0.594332856,0.028166888,0.07901068
1754,61158,0.778908235,41805607,0.011873064,1,1,-2.326428681,17.54854103,11.35287464,0,0,1,0.00886032,0.693324128,0.014472963,0.028166888
1755,61158,0.68304569,39667320,0.004312621,1,1,0.160684352,17.49603823,174.4158669,0,0,0,0.004312621,0.68304569,0.082729184,0.082729184
1756,61158,0.714290038,38934325,0.004654006,1,0,0.264233633,17.47738681,705.1848895,0,0,0,0.004312621,0.68304569,0.126155571,0.082729184
1757,61158,0.852419251,18071307,0.006742378,1,1,1.035257812,16.70983599,714.0810564,0,0,0,0.004654006,0.714290038,0.288539008,0.126155571
1758,61158,0.820592832,16984611,0.003944873,1,1,0.018884858,16.64781826,485.2188053,0,0,0,0.006742378,0.852419251,0.303418253,0.288539008
1759,61158,0.870015112,17235772,0.013748046,1,1,0.034009844,16.66249755,844.5661682,0,0,0,0.008062456,0.849789086,0.405553926,0.303418253
1760,61158,0.862966266,17539417,0.014328279,1,1,0.141020871,16.67996131,939.8143165,0,0,0,0.013748046,0.870015112,0.454038638,0.405553926
1761,61158,0.86157939,18004473,0.013591215,1,1,0.027342809,16.70613078,880.5682185,0,0,0,0.014328279,0.862966266,0.460043235,0.454038638
1762,61158,0.87060773,18133464,0.01406021,1,1,0.015833993,16.71326963,781.8103318,0,0,0,0.013591215,0.86157939,0.461847389,0.460043235
1763,61158,0.876354028,18502379,0.013281183,1,1,0.035550423,16.73340988,688.0940605,0,0,0,0.01406021,0.87060773,0.470705902,0.461847389
1764,61166,0.001206558,76492775,0.010989521,1,0,0.103960717,18.15270685,219.4890117,0,0,0,0.010989521,0.001206558,0.06390448,0.06390448
1765,61166,0.000564527,184907657,0.007441255,1,1,0.372195966,19.03536711,222.1623359,0,0,0,0.010989521,0.001206558,0.042735607,0.06390448
1766,61166,0.002460353,184829902,0.006528793,1,0,0.248272409,19.03494651,286.2553471,1,0,0,0.007441255,0.000564527,0.047711387,0.042735607
1767,61166,0.003434958,174155333,0.006004061,1,0,0.404103524,18.97545818,244.329036,0,1,0,0.006528793,0.002460353,0.050452632,0.047711387
1768,61166,0.003948299,199701594,0.008546953,1,0,0.384885532,19.11233478,172.8546915,0,0,1,0.006004061,0.003434958,0.034594015,0.050452632
1769,61182,0.000202547,6733295856,0.004466435,1,1,0.052001273,22.63033059,328.6558675,0,0,0,0.004466435,0.000202547,0.047849269,0.047849269
1770,61182,0,5132455663,0.004936016,1,1,0.363141635,22.35885007,669.4544054,1,0,0,0.004936016,0,0.094497677,0.094497677
1771,61182,0,4795368921,0.005761105,1,1,0.196793666,22.29091648,550.1404687,0,1,0,0.004936016,0,0.080321724,0.094497677
1772,61182,0,4633140654,0.007047885,1,1,0.10752555,22.2565008,479.7373419,0,0,1,0.005761105,0,0.074983942,0.080321724
1773,61182,0,4781433213,0.005542978,1,1,0.010456342,22.28800617,439.7458227,0,0,0,0.007047885,0,0.065583189,0.074983942
1774,61182,0,4331134379,0.005746869,1,1,0.102346664,22.18909533,418.3693712,0,0,0,0.005542978,0,0.061402659,0.065583189
1775,61182,0,4010922723,0.00692376,1,1,0.101552738,22.11228716,401.9386706,0,0,0,0.005746869,0,0.065799843,0.061402659
1776,61182,0,3935008451,0.007186907,1,1,0.19689379,22.09317887,3326.672845,0,0,0,0.00692376,0,0.07349887,0.065799843
1777,61182,0,3847564529,0.006970728,1,0,0.026234233,22.0707062,2986.684047,0,0,0,0.007186907,0,0.079509855,0.07349887
1778,61182,0,3697915373,0.006784975,1,0,-0.028710391,22.03103509,3262.975198,0,0,0,0.006970728,0,0.08707896,0.079509855
1779,61182,0,3524209732,0.00638369,1,0,-0.258322179,21.98292206,2923.510177,0,0,0,0.006784975,0,0.07724088,0.08707896
1780,61182,0,3354262361,0.006351278,1,0,0.172664895,21.93349772,3314.868563,0,0,0,0.00638369,0,0.08394923,0.07724088
1781,61182,0,3292062376,0.005601425,1,0,0.06418669,21.91478007,3845.987079,0,0,0,0.006351278,0,0.089014011,0.08394923
1782,61182,0,3246604483,0.005270734,1,0,0.071273371,21.90087551,4224.92769,0,0,0,0.005601425,0,0.095192854,0.089014011
1783,61182,0,3125399262,0.004494646,1,0,0.043237937,21.86282788,3164.466489,0,0,0,0.005270734,0,0.104831143,0.095192854
1784,61190,0.079227414,490443707,0.01469676,1,1,0.100316399,20.01082106,445.0951089,0,0,0,0.01469676,0.079227414,0.119493357,0.119493357
1785,61190,0.073453756,529515103,0.014953006,1,1,0.0791289,20.08747225,443.6424723,0,0,0,0.01469676,0.079227414,0.118463656,0.119493357
1786,61190,0.071018403,585129306,0.016990992,1,1,0.064432348,20.18734342,429.1234879,1,0,0,0.014953006,0.073453756,0.122541013,0.118463656
1787,61190,0.073010366,633011967,0.01775324,1,1,0.074266282,20.26599989,430.353512,0,1,0,0.016990992,0.071018403,0.125969026,0.122541013
1788,61190,0.07495425,695342145,0.020576956,1,1,0.085802684,20.35991458,434.2484326,0,0,1,0.01775324,0.073010366,0.135715175,0.125969026
1789,61190,0.058107529,791758233,0.024638179,1,1,0.089662418,20.48976664,449.0886372,0,0,0,0.020576956,0.07495425,0.156278804,0.135715175
1790,61190,0.069152314,859740352,0.023786965,1,1,0.055929546,20.57214099,655.1944834,0,0,0,0.024638179,0.058107529,0.152593661,0.156278804
1791,61190,0.074247757,936874825,0.02281824,1,1,0.069799008,20.65806024,474.950632,0,0,0,0.023786965,0.069152314,0.148230818,0.152593661
1792,61190,0.078935499,1030603826,0.022894948,1,1,0.089483923,20.75341071,583.8712245,0,0,0,0.02281824,0.074247757,0.148213863,0.148230818
1793,61190,0.065685494,1158590705,0.021483306,1,1,0.087264472,20.87047019,548.8888834,0,0,0,0.022894948,0.078935499,0.137105669,0.148213863
1794,61190,0.052138186,1330110287,0.021468127,1,1,0.051823543,21.0085277,558.6322297,0,0,0,0.021483306,0.065685494,0.131161994,0.137105669
1795,61190,0.054264882,1508270415,0.018924837,1,1,0.052300128,21.13422941,545.0623188,0,0,0,0.021468127,0.052138186,0.124661396,0.131161994
1796,61190,0.050653389,1686405145,0.018261967,1,1,0.062144497,21.24586497,507.9700775,0,0,0,0.018924837,0.054264882,0.118273706,0.124661396
1797,61190,0.060080349,1840811671,0.018035011,1,1,0.076251693,21.33347244,450.1109069,0,0,0,0.018261967,0.050653389,0.12009499,0.118273706
1798,61190,0.062015916,2009920583,0.018218035,1,1,0.082347044,21.42136105,449.5447125,0,0,0,0.018035011,0.060080349,0.121834553,0.12009499
1799,61190,0.078362831,2110939445,0.018157693,1,1,0.055200677,21.47039892,511.5459527,0,0,0,0.018218035,0.062015916,0.115373594,0.121834553
1800,61212,0.007115111,314964701,0.043118695,0,1,0.078542362,19.56797113,312.3216574,0,0,0,0.043118695,0.007115111,0.162599094,0.162599094
1801,61212,0.006442559,327851496,0.042249229,0,1,0.022651675,19.60807131,312.7660903,0,0,0,0.043118695,0.007115111,0.155984901,0.162599094
1802,61212,0.005519348,351265738,0.042872968,0,1,0.046125285,19.67705358,298.4672039,1,0,0,0.042249229,0.006442559,0.15599912,0.155984901
1803,61212,0.017057669,344004709,0.047534123,0,1,0.002286573,19.6561659,333.185601,0,1,0,0.042872968,0.005519348,0.175751856,0.15599912
1804,61212,0.037154735,373403916,0.050460156,0,1,-0.013806123,19.73817128,303.9625093,0,0,1,0.047534123,0.017057669,0.174507377,0.175751856
1805,61212,0.07788538,502145496,0.044256475,0,1,0.036633103,20.03440047,358.5805155,0,0,0,0.050460156,0.037154735,0.169072412,0.174507377
1806,61212,0.194412071,510095820,0.047601215,0,1,0.032850362,20.05010915,305.9843792,0,0,0,0.044256475,0.07788538,0.144417868,0.169072412
1807,61212,0.363602285,521393217,0.048267306,1,1,-0.075082225,20.07201505,249.8028142,0,0,0,0.047601215,0.194412071,0.130388503,0.144417868
1808,61212,0.32380373,545308458,0.049894666,1,1,-0.052897331,20.11686217,258.0114061,0,0,0,0.048267306,0.363602285,0.112218421,0.130388503
1809,61212,0.180953289,774412573,0.020051203,1,1,-0.712066563,20.46761533,151.4846405,0,0,0,0.049894666,0.32380373,0.044803433,0.112218421
1810,61212,0.326001865,793744772,0.012792185,1,0,0.088207454,20.49227252,211.0542988,0,0,0,0.020051203,0.180953289,0.052498047,0.044803433
1811,61212,0.182858495,795244533,0.010707013,1,0,0.155412268,20.49416021,319.3626535,0,0,0,0.012792185,0.326001865,0.069896602,0.052498047
1812,61212,0.074447187,805523582,0.010409652,1,0,0.116144917,20.50700304,395.2575033,0,0,0,0.010707013,0.182858495,0.080917024,0.069896602
1813,61212,0.064388699,801539802,0.010822769,1,0,0.075211081,20.50204519,481.1564003,0,0,0,0.010409652,0.074447187,0.092891386,0.080917024
1814,61212,0.054595135,810286921,0.01130587,1,0,0.100847365,20.51289897,553.922929,0,0,0,0.010822769,0.064388699,0.103599178,0.092891386
1815,61212,0.047349858,834793548,0.01255076,1,0,0.013884741,20.542695,498.4766061,0,0,0,0.01130587,0.054595135,0.095690215,0.103599178
1816,61220,0.989387949,4149871,0.080360093,1,0,0.009346285,15.23858781,103.640417,0,0,0,0.080360093,0.989387949,0.52338639,0.52338639
1817,61220,0.988801819,4049309,0.017443676,1,0,0.004219423,15.21405681,119.1821164,0,0,0,0.080360093,0.989387949,0.541386938,0.52338639
1818,61220,0.985954815,3746541,0.018350663,1,0,0.005530141,15.13634357,340.8304967,1,0,0,0.017443676,0.988801819,0.605051433,0.541386938
1819,61220,0.976374319,3368716,0.003568151,1,0,-0.102446976,15.03004222,348.5626624,0,1,0,0.018350663,0.985954815,0.635362554,0.605051433
1820,61220,0.969810394,3555520,0.003538899,1,0,0.010581638,15.08401188,325.4275433,0,0,1,0.003568151,0.976374319,0.571801031,0.635362554
1821,61220,0.990818117,8132494,0.003233051,1,0,0.140679173,15.9113782,118.3702147,0,0,0,0.003538899,0.969810394,0.255641135,0.571801031
1822,61239,0.729996541,38739043,0.067490451,1,1,0.05496044,17.47235851,460.4303449,0,0,0,0.067490451,0.729996541,0.377803009,0.377803009
1823,61239,0.586455592,37857355,0.068940208,1,1,0.035549619,17.44933584,415.0392677,0,0,0,0.067490451,0.729996541,0.37330775,0.377803009
1824,61239,0.623654821,40546940,0.084095011,1,1,0.068255062,17.51797087,442.4432512,1,0,0,0.068940208,0.586455592,0.409920181,0.37330775
1825,61239,0.598199912,41458009,0.080028468,1,1,0.028423512,17.54019164,461.528653,0,1,0,0.084095011,0.623654821,0.423170852,0.409920181
1826,61239,0.60051959,78862742,0.110289465,1,1,0.07054899,18.18321946,281.5429064,0,0,1,0.080028468,0.598199912,0.396882155,0.423170852
1827,61239,0.591935348,81695368,0.112420644,1,1,0.063108472,18.21850786,283.0409456,0,0,0,0.110289465,0.60051959,0.37976617,0.396882155
1828,61239,0.678734091,87070287,0.080883224,1,1,0.095434513,18.28222625,316.2771432,0,0,0,0.112420644,0.591935348,0.344856897,0.37976617
1829,61239,0.694326862,85607778,0.063507487,1,1,0.101207646,18.2652867,281.9675628,0,0,0,0.080883224,0.678734091,0.290306332,0.344856897
1830,61239,0.728324813,88919833,0.058121293,1,1,0.119202638,18.30324577,296.8885492,0,0,0,0.063507487,0.694326862,0.278118584,0.290306332
1831,61239,0.735841848,97528305,0.057086833,1,1,0.136660524,18.3956532,514.2652601,0,0,0,0.058121293,0.728324813,0.300294053,0.278118584
1832,61239,0.780091963,109750842,0.068698995,1,1,0.089626091,18.51372328,524.1185389,0,0,0,0.057086833,0.735841848,0.315350656,0.300294053
1833,61239,0.802362265,116206759,0.064422889,1,1,0.119571652,18.57088157,578.3440624,0,0,0,0.068698995,0.780091963,0.332236751,0.315350656
1834,61239,0.814598742,118100425,0.064960973,1,1,0.138004695,18.58704588,496.5258952,0,0,0,0.064422889,0.802362265,0.315051652,0.332236751
1835,61239,0.809048286,115187349,0.058570701,1,1,0.086009122,18.56207048,548.3749358,0,0,0,0.064960973,0.814598742,0.320238909,0.315051652
1836,61239,0.807567766,119805337,0.012370996,1,1,0.348076508,18.60137879,908.1930902,0,0,0,0.058570701,0.809048286,0.286832656,0.320238909
1837,61239,0.806501568,110664444,0.013758782,1,1,0.042231655,18.52201315,662.9286065,0,0,0,0.012370996,0.807567766,0.271487417,0.286832656
1838,61247,0,3878132724,0.008935643,1,1,0.074187742,22.07861962,249.8352579,0,0,0,0.008935643,0,0.064412877,0.064412877
1839,61247,0,5101847114,0.009302664,1,1,0.09832329,22.35286849,253.5639275,0,0,0,0.008935643,0,0.062924893,0.064412877
1840,61247,0,6135316305,0.012500707,1,1,0.141364579,22.53732747,278.7881646,1,0,0,0.009302664,0,0.068862755,0.062924893
1841,61247,0,6855765096,0.014095499,1,1,0.144863598,22.64835576,279.3784702,0,1,0,0.012500707,0,0.068756256,0.068862755
1842,61247,0,7359944424,0.014659984,1,1,0.147052636,22.71931822,311.9268352,0,0,1,0.014095499,0,0.07462524,0.068756256
1843,61247,0,7261504735,0.015129604,1,1,0.140709894,22.70585291,301.3345558,0,0,0,0.014659984,0,0.074581464,0.07462524
1844,61247,0,7035615489,0.015641268,1,1,0.248083054,22.67425101,248.7827701,0,0,0,0.015129604,0,0.059634695,0.074581464
1845,61247,0,6951951447,0.017151028,1,1,0.184184352,22.66228824,246.3754627,0,0,0,0.015641268,0,0.052147307,0.059634695
1846,61247,0,7215525858,0.014886618,1,1,0.077444439,22.69950091,248.6782896,0,0,0,0.017151028,0,0.052813613,0.052147307
1847,61247,0,7795222947,0.014601684,1,1,0.059233955,22.77677694,294.4085788,0,0,0,0.014886618,0,0.056037002,0.052813613
1848,61247,0,7918039414,0.013777523,1,1,-0.119545779,22.79240946,267.1539362,0,0,0,0.014601684,0,0.049398022,0.056037002
1849,61263,0.744436174,2679995766,0.016379308,1,1,0.240413461,21.70908105,209.5316072,0,0,0,0.016379308,0.744436174,0.12802403,0.12802403
1850,61263,0.711484992,3175583943,0.013863341,1,1,0.266644304,21.87875737,207.270363,0,0,0,0.016379308,0.744436174,0.11033663,0.12802403
1851,61263,0.747473166,3404789205,0.014668935,1,1,0.226825109,21.94844887,219.2086874,1,0,0,0.013863341,0.711484992,0.111401927,0.11033663
1852,61263,0.771758555,3612650799,0.011236175,1,1,0.264411012,22.00770763,221.6987171,0,1,0,0.014668935,0.747473166,0.111413287,0.111401927
1853,61263,0.74924613,4022309950,0.015297749,1,1,0.272467042,22.11512219,198.725468,0,0,1,0.011236175,0.771758555,0.099978914,0.111413287
1854,61263,0.734075925,4253480180,0.018347846,1,1,0.274568833,22.17100335,211.8618548,0,0,0,0.015297749,0.74924613,0.094926315,0.099978914
1855,61263,0.665681604,4912364126,0.016923758,1,1,0.224112564,22.31502115,247.3314038,0,0,0,0.018347846,0.734075925,0.113005507,0.094926315
1856,61263,0.689895291,4960102941,0.016205578,1,1,0.176860985,22.32469233,196.7964975,0,0,0,0.016923758,0.665681604,0.090368714,0.113005507
1857,61263,0.673646996,5982795628,0.01246309,1,1,0.194895674,22.51215379,189.2456349,0,0,0,0.016205578,0.689895291,0.071147298,0.090368714
1858,61263,0.60063906,5865337220,0.011320938,1,1,-0.04437822,22.49232581,129.973147,0,0,0,0.01246309,0.673646996,0.048646418,0.071147298
1859,61263,0.535744243,6861868837,0.009596215,1,1,0.204492819,22.64924567,213.4105413,0,0,0,0.011320938,0.60063906,0.065359506,0.048646418
1860,61263,0.511601697,7864419522,0.008805932,1,1,0.061461235,22.78561457,216.2965503,0,0,0,0.009596215,0.535744243,0.057493196,0.065359506
1861,61263,0.509880362,8907663635,0.008510483,1,1,0.042478282,22.91017783,319.9322494,0,0,0,0.008805932,0.511601697,0.070390432,0.057493196
1862,61263,0.483524824,9887303830,0.009533525,1,1,0.077648033,23.01451733,320.5110881,0,0,0,0.008510483,0.509880362,0.070079803,0.070390432
1863,61263,0.473368763,10612762762,0.010721276,1,1,0.151231323,23.08532315,307.1294341,0,0,0,0.009533525,0.483524824,0.070860653,0.070079803
1864,61263,0.379889658,11442368846,0.012266882,1,1,-0.043393715,23.16058887,197.1950807,0,0,0,0.010721276,0.473368763,0.055012045,0.070860653
1865,61271,0.302459964,40072439752,0.035089201,0,1,0.085012853,24.41395465,186.9505461,0,0,0,0.035089201,0.302459964,0.062276685,0.062276685
1866,61271,0.302738133,44116560869,0.03380442,0,1,0.052251007,24.51010108,211.7649567,0,0,0,0.035089201,0.302459964,0.065997417,0.062276685
1867,61271,0.267158023,51268197817,0.035558239,1,1,0.076745391,24.66033647,222.1324368,1,0,0,0.03380442,0.302738133,0.066870322,0.065997417
1868,61271,0.228833939,56836918297,0.031982717,0,1,0.112913745,24.76345192,237.0388294,0,1,0,0.035558239,0.267158023,0.064670208,0.066870322
1869,61271,0.179652351,63956607731,0.03413229,1,1,0.106434953,24.88147069,245.5471432,0,0,1,0.031982717,0.228833939,0.063484965,0.064670208
1870,61271,0.140262229,70096105399,0.031733037,1,1,0.123003594,24.97313307,245.4047337,0,0,0,0.03413229,0.179652351,0.059316882,0.063484965
1871,61271,0.136136295,76017652419,0.027850082,1,1,0.167730243,25.05423142,256.0718096,0,0,0,0.031733037,0.140262229,0.055977854,0.059316882
1872,61271,0.145730141,75573421874,0.026641411,1,1,0.205987495,25.0483705,291.6600413,0,0,0,0.027850082,0.136136295,0.058620453,0.055977854
1873,61271,0.44485311,77162431620,0.02457544,1,1,0.094276603,25.06917854,448.145317,0,0,0,0.026641411,0.145730141,0.057047244,0.058620453
